"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"LW","Andy Andreoff",2500,"LA@Wpg 08:00PM ET",0.286,"LA"
"C","Nick Shore",2500,"LA@Wpg 08:00PM ET",0.938,"LA"
"D","Nikita Nesterov",2500,"TB@StL 08:00PM ET",0.875,"TB"
"RW","Iiro Pakarinen",2500,"Edm@Min 08:00PM ET",1.000,"Edm"
"D","Jyrki Jokipakka",2500,"Anh@Dal 08:30PM ET",1.000,"Dal"
"D","Alexey Marchenko",2500,"Car@Det 07:30PM ET",0.000,"Det"
"D","Brandon Manning",2500,"Buf@Phi 07:00PM ET",1.167,"Phi"
"RW","Brian O'Neill",2500,"Cls@NJ 07:00PM ET",0.357,"NJ"
"D","Greg Pateryn",2500,"Mon@Van 10:00PM ET",0.000,"Mon"
"RW","J.T. Brown",2500,"TB@StL 08:00PM ET",1.313,"TB"
"C","Luke Glendening",2500,"Car@Det 07:30PM ET",1.188,"Det"
"D","Griffin Reinhart",2500,"Edm@Min 08:00PM ET",0.600,"Edm"
"D","Slater Koekkoek",2500,"TB@StL 08:00PM ET",0.500,"TB"
"C","Mikhail Grigorenko",2500,"Col@Fla 07:30PM ET",0.583,"Col"
"C","Radek Faksa",2500,"Anh@Dal 08:30PM ET",1.000,"Dal"
"LW","Brock McGinn",2500,"Car@Det 07:30PM ET",1.700,"Car"
"D","Colin Miller",2500,"Ari@Bos 07:00PM ET",1.357,"Bos"
"D","Andrej Sustr",2500,"TB@StL 08:00PM ET",0.429,"TB"
"C","Erik Haula",2500,"Edm@Min 08:00PM ET",0.563,"Min"
"D","Nikita Zadorov",2500,"Col@Fla 07:30PM ET",1.143,"Col"
"LW","Adam Erne",2500,"TB@StL 08:00PM ET",0.000,"TB"
"LW","Nic Petan",2500,"LA@Wpg 08:00PM ET",0.688,"Wpg"
"D","Brett Pesce",2500,"Car@Det 07:30PM ET",0.000,"Car"
"RW","Kurtis Gabriel",2500,"Edm@Min 08:00PM ET",0,"Min"
"LW","Anton Slepyshev",2500,"Edm@Min 08:00PM ET",0.625,"Edm"
"C","Andrew Copp",2500,"LA@Wpg 08:00PM ET",0.750,"Wpg"
"C","Tyler Gaudet",2500,"Ari@Bos 07:00PM ET",0.000,"Ari"
"D","Evgeny Medvedev",2500,"Buf@Phi 07:00PM ET",1.429,"Phi"
"D","Christian Folin",2500,"Edm@Min 08:00PM ET",0.583,"Min"
"LW","Pierre-Edouard Bellemare",2500,"Buf@Phi 07:00PM ET",1.714,"Phi"
"C","Jared McCann",2500,"Mon@Van 10:00PM ET",1.429,"Van"
